"Gene","gRNA","p_value"
"DHX16","NTC-10",0.645877987058664
"DHX29","NTC-10",0.354156116311769
"DHX30","NTC-10",0.909112662975654
"DHX32","NTC-10",0.629554723186279
"DHX33","NTC-10",0.826024115353904
"DHX34","NTC-10",0.00606019155174446
"DHX35","NTC-10",0.938383373487874
"DHX36","NTC-10",0.0681602148905755
"DHX37","NTC-10",0.0422580092880941
"DHX38","NTC-10",0.587817607429557
"DHX40","NTC-10",0.155336910795849
"DHX57","NTC-10",0.0587630979371514
"DHX8","NTC-10",0.680977841147877
"DHX9","NTC-10",0.795078100017289
"DIABLO","NTC-10",0.299788516980408
"DIAPH1","NTC-10",0.439839721608723
"DIAPH3","NTC-10",0.904357400766721
"DICER1","NTC-10",0.999609643854871
"DIDO1","NTC-10",0.199493618562279
"DIMT1","NTC-10",0.599890766706799
"DIP2A","NTC-10",0.420439744620686
"DIP2B","NTC-10",0.912150113216854
"DIPK1A","NTC-10",0.0537844623173667
"DIPK1B","NTC-10",0.331254835168592
"DIPK2A","NTC-10",0.150583189296372
"DIRAS1","NTC-10",0.57313247546008
"DIRAS3","NTC-10",0.570050447969791
"DIS3L2","NTC-10",0.138495514464442
"DIS3L","NTC-10",0.349955650435865
"DIS3","NTC-10",0.951438590855101
"DIXDC1","NTC-10",0.275505515805566
"DKC1","NTC-10",0.150696610338949
"DLAT","NTC-10",0.373270004824784
"DLC1","NTC-10",0.409561004571244
"DLD","NTC-10",0.535871909038096
"DLG1","NTC-10",0.0752968100863861
"DLG3","NTC-10",0.477104054482315
"DLG4","NTC-10",0.986198338201608
"DLG5","NTC-10",0.24013621043954
"DLGAP4","NTC-10",0.952694734264593
"DLGAP5","NTC-10",0.541194114248333
"DLL3","NTC-10",6.88089209577152e-05
"DLST","NTC-10",0.0380917077887614
"DLX1","NTC-10",0.884064997470225
"DMAC1","NTC-10",0.497110440724577
"DMAC2L","NTC-10",0.168354957926432
"DMAC2","NTC-10",0.339283267919907
"DMAP1","NTC-10",0.366088742464143
"DMBX1","NTC-10",0.17053111786614
"DMD","NTC-10",0.153445804675157
"DMPK","NTC-10",0.394000351840182
"DMTF1","NTC-10",0.836078228484246
"DMTN","NTC-10",0.833505433737059
"DMWD","NTC-10",0.074075655037379
"DMXL1","NTC-10",0.62952472742071
"DMXL2","NTC-10",0.959066005259584
"DNA2","NTC-10",0.682816855661041
"DNAAF2","NTC-10",0.337242196385341
"DNAAF3","NTC-10",0.48649555653909
"DNAAF5","NTC-10",0.245254356038731
"DNAH14","NTC-10",0.503651899505522
"DNAH8","NTC-10",0.516301964255507
"DNAJA1","NTC-10",0.625382710771434
"DNAJA2","NTC-10",0.272835634954956
"DNAJA3","NTC-10",0.98107011200098
"DNAJB11","NTC-10",0.243006747370547
"DNAJB12","NTC-10",0.963831243053087
"DNAJB14","NTC-10",0.892075242807147
"DNAJB1","NTC-10",0.0765626512368303
"DNAJB2","NTC-10",0.314592493056426
"DNAJB4","NTC-10",0.535462252048348
"DNAJB6","NTC-10",0.000234712779568902
"DNAJB9","NTC-10",0.920985183267039
"DNAJC10","NTC-10",0.301138580856863
"DNAJC11","NTC-10",0.913353886828477
"DNAJC12","NTC-10",0.0919449242126769
"DNAJC13","NTC-10",0.849245199278151
"DNAJC14","NTC-10",0.487044370949056
"DNAJC15","NTC-10",0.976346227336251
"DNAJC16","NTC-10",0.617391280811635
"DNAJC17","NTC-10",0.0231232943847513
"DNAJC18","NTC-10",0.954214154710035
"DNAJC19","NTC-10",0.877228950418573
"DNAJC1","NTC-10",0.109424229074507
"DNAJC21","NTC-10",0.248999091183725
"DNAJC24","NTC-10",0.22437582129302
"DNAJC25-GNG10","NTC-10",0.499611391605247
"DNAJC25","NTC-10",0.262041178228753
"DNAJC27","NTC-10",0.511602908002435
"DNAJC2","NTC-10",0.068056364062605
"DNAJC30","NTC-10",0.751605674707096
"DNAJC3","NTC-10",0.443763547301718
"DNAJC4","NTC-10",0.0340525394387471
"DNAJC5","NTC-10",0.586961722935723
"DNAJC6","NTC-10",0.489108834503579
"DNAJC7","NTC-10",0.155686746478285
"DNAJC8","NTC-10",0.226583385430241
"DNAJC9","NTC-10",0.0467113261114598
"DNAL1","NTC-10",0.776399621486584
"DNAL4","NTC-10",0.74035859148142
"DNASE1L1","NTC-10",0.93843275088675
"DNASE1","NTC-10",0.91339726118414
"DNHD1","NTC-10",0.372087545265392
"DNLZ","NTC-10",0.418669306364281
"DNM1L","NTC-10",0.834539853913769
"DNM1","NTC-10",0.999102752419334
"DNM2","NTC-10",0.663147509032824
"DNMBP","NTC-10",0.868141308040472
"DNMT1","NTC-10",0.182448004858596
"DNMT3A","NTC-10",0.989592969585771
"DNMT3B","NTC-10",0.263291040227561
"DNPEP","NTC-10",0.352022447058425
"DNPH1","NTC-10",0.483278957278522
"DNTTIP1","NTC-10",0.599943331128204
"DNTTIP2","NTC-10",0.777361309237054
"DOCK11","NTC-10",0.0453421465362878
"DOCK2","NTC-10",0.227366299005012
"DOCK6","NTC-10",0.0155985710558237
"DOCK7","NTC-10",0.688631166370096
"DOCK8","NTC-10",0.287667473247487
"DOCK9","NTC-10",0.774607715964425
"DOHH","NTC-10",0.370091763630896
"DOK1","NTC-10",0.15163235472903
"DOK3","NTC-10",0.925804686629378
"DOK4","NTC-10",0.119619139330269
"DOLK","NTC-10",0.719036267326993
"DOLPP1","NTC-10",0.806901594477784
"DONSON","NTC-10",0.512700042458899
"DOP1A","NTC-10",0.950539795865371
"DOP1B","NTC-10",0.480577092345743
"DOT1L","NTC-10",0.0292440695741849
"DPAGT1","NTC-10",0.0581329391362021
"DPCD","NTC-10",0.650686818018648
"DPF1","NTC-10",0.798343632113948
"DPF2","NTC-10",0.556428039003114
"DPH1","NTC-10",0.606523402100303
"DPH2","NTC-10",0.237167625344243
"DPH3","NTC-10",0.331299528544359
"DPH5","NTC-10",0.868177839982837
"DPH6","NTC-10",0.0123461307617707
"DPH7","NTC-10",0.907446623384039
"DPM1","NTC-10",0.0671778949917302
"DPM2","NTC-10",0.061634382156354
"DPM3","NTC-10",0.0857427676685994
"DPP3","NTC-10",0.44309662997399
"DPP6","NTC-10",0.298199871621757
"DPP7","NTC-10",0.434766043639867
"DPP8","NTC-10",0.716940669350303
"DPP9","NTC-10",0.253578060813279
"DPPA4","NTC-10",0.760709128529667
"DPY19L1","NTC-10",0.374260675391899
"DPY19L1P1","NTC-10",0.424183770564643
"DPY19L2P2","NTC-10",0.0493673422785294
"DPY19L2P3","NTC-10",0.682565372805873
"DPY19L3","NTC-10",0.0576424151044492
"DPY19L4","NTC-10",0.233936569241306
"DPY30","NTC-10",0.0560680588552145
"DR1","NTC-10",0.377976895820868
"DRAM1","NTC-10",0.931426379031103
"DRAM2","NTC-10",0.262602790302601
"DRAP1","NTC-10",0.567714452177391
"DRG1","NTC-10",0.530849066552772
"DRG2","NTC-10",0.488664826368911
"DROSHA","NTC-10",0.27498457567607
"DSC1","NTC-10",0.15788249629868
"DSC2","NTC-10",0.294442114346217
"DSCC1","NTC-10",0.410745554621252
"DSG2","NTC-10",0.856001952439799
"DSN1","NTC-10",0.326732198926839
"DSTN","NTC-10",0.201230933906992
"DST","NTC-10",0.281979329343381
"DSTYK","NTC-10",0.870244823685165
"DTD1","NTC-10",0.0206763802746959
"DTD2","NTC-10",0.274676222926635
"DTL","NTC-10",0.973502654977367
"DTNBP1","NTC-10",0.257946544610167
"DTWD1","NTC-10",0.216675764372412
"DTWD2","NTC-10",0.991655082588475
"DTX2","NTC-10",0.93528872157515
"DTX3L","NTC-10",0.914805111116029
"DTYMK","NTC-10",0.0443752758689441
"DUS1L","NTC-10",0.0723945409144705
"DUS2","NTC-10",0.972981177026081
"DUS3L","NTC-10",0.102618529622977
"DUS4L","NTC-10",0.254233769214367
"DUSP10","NTC-10",0.104881327237419
"DUSP11","NTC-10",0.587137376739492
"DUSP12","NTC-10",0.496021227331282
"DUSP13","NTC-10",0.543889792319192
"DUSP14","NTC-10",0.090672490172441
"DUSP16","NTC-10",0.522776340948515
"DUSP19","NTC-10",0.134432869140338
"DUSP1","NTC-10",0.286267221974824
"DUSP22","NTC-10",0.894587522920627
"DUSP23","NTC-10",0.252291192989634
"DUSP28","NTC-10",0.635950961497231
"DUSP3","NTC-10",0.0308714470359852
"DUSP7","NTC-10",0.479919175360403
"DUSP9","NTC-10",0.694838908880621
"DUT","NTC-10",0.6716430632485
"DUXAP9","NTC-10",0.672056769843689
"DVL1","NTC-10",0.0182662076181672
"DVL2","NTC-10",0.554511931452527
"DVL3","NTC-10",0.412065161272067
"DXO","NTC-10",0.427540993229524
"DYM","NTC-10",0.847271916092048
"DYNC1H1","NTC-10",0.780731668546189
"DYNC1I2","NTC-10",0.230751787555444
"DYNC1LI1","NTC-10",0.491621358597976
"DYNC1LI2","NTC-10",0.37666178553861
"DYNC2LI1","NTC-10",0.644546615190911
"DYNLL1","NTC-10",0.268899211872821
"DYNLL2","NTC-10",0.724859097450449
"DYNLRB1","NTC-10",0.555053326176433
"DYNLT1","NTC-10",0.788648482005043
"DYNLT3","NTC-10",0.252356659931257
"DYRK1A","NTC-10",0.934599076625772
"DYRK1B","NTC-10",0.663818920467486
"DYRK2","NTC-10",0.861766862516627
"DYRK3","NTC-10",0.18549958913821
"DYRK4","NTC-10",0.0696405479206821
"DZIP3","NTC-10",0.972695137989969
"E2F1","NTC-10",0.113189128964213
"E2F2","NTC-10",0.0383514035294337
"E2F3","NTC-10",0.198078576703016
"E2F4","NTC-10",0.456715975629498
"E2F5","NTC-10",0.261576290400681
"E2F6","NTC-10",0.0512727991612103
"E2F7","NTC-10",0.129214355788767
"E2F8","NTC-10",0.305040913793057
"E4F1","NTC-10",0.140961419710433
"EAF1","NTC-10",0.937962729907651
"EAF2","NTC-10",0.693606988096465
"EAPP","NTC-10",0.0336692519606609
"EARS2","NTC-10",0.829090626977809
"EBAG9","NTC-10",0.241486250233101
"EBNA1BP2","NTC-10",0.0634150627730881
"EBPL","NTC-10",0.0918134682781385
"EBP","NTC-10",0.322316219405675
"ECD","NTC-10",0.946057300739406
"ECE1","NTC-10",0.155004196387964
"ECH1","NTC-10",0.318007754500826
"ECHDC1","NTC-10",0.186686475281344
"ECHDC2","NTC-10",0.694828288562447
"ECHDC3","NTC-10",0.151752094695587
"ECHS1","NTC-10",0.324051382152127
"ECI1","NTC-10",0.269631432643926
"ECI2","NTC-10",0.131256099021493
"ECM1","NTC-10",0.562048321993218
"ECPAS","NTC-10",0.700990252317869
"ECSIT","NTC-10",0.398549079134419
"ECT2","NTC-10",0.161648094917936
"EDARADD","NTC-10",0.807078785585557
"EDC3","NTC-10",0.72004890522004
"EDC4","NTC-10",0.578686182997393
"EDEM1","NTC-10",0.19601849913694
"EDEM2","NTC-10",0.123081590429016
"EDEM3","NTC-10",0.603070336582027
"EDF1","NTC-10",0.422266081052192
"EDRF1","NTC-10",0.206905787457205
"EEA1","NTC-10",0.0599273878400007
"EED","NTC-10",0.198829797812209
"EEF1A1","NTC-10",0.00376128858094751
"EEF1A1P13","NTC-10",0.586457675065524
"EEF1A1P19","NTC-10",0.775393619136088
"EEF1A1P22","NTC-10",0.254213850119329
"EEF1A1P9","NTC-10",0.957627904519522
"EEF1A2","NTC-10",0.106128156863039
"EEF1AKMT1","NTC-10",0.637108073263865
"EEF1AKMT2","NTC-10",0.421431581507062
"EEF1AKMT3","NTC-10",0.294845548125172
"EEF1B2","NTC-10",0.172598025379917
"EEF1D","NTC-10",0.304241809261677
"EEF1E1","NTC-10",0.587512796176553
"EEF2KMT","NTC-10",0.649476731299706
"EEF2K","NTC-10",0.189648799637514
"EEF2","NTC-10",0.290417921804948
"EFCAB10","NTC-10",0.716671052463144
"EFCAB11","NTC-10",0.00609823236925776
"EFCAB13","NTC-10",0.561182883634305
"EFCAB14","NTC-10",0.0887730041858103
"EFCAB2","NTC-10",0.756209934553308
"EFCAB7","NTC-10",0.401175990159422
"EFEMP1","NTC-10",0.538644383903304
"EFHC1","NTC-10",0.194884540320745
"EFHD2","NTC-10",0.139426835363108
"EFL1","NTC-10",0.969310507737048
"EFNA4","NTC-10",0.847596355421826
"EFR3A","NTC-10",0.179356595909005
"EFTUD2","NTC-10",0.872868116599922
"EGFL7","NTC-10",0.198227262964867
"EGLN1","NTC-10",0.620842001153056
"EGLN3","NTC-10",0.631172862973086
"EGR1","NTC-10",0.95073022751066
"EHBP1L1","NTC-10",0.182223539988297
"EHBP1","NTC-10",0.866181516059336
"EHD1","NTC-10",0.908406066372064
"EHD2","NTC-10",0.00429252190230094
"EHD4","NTC-10",0.00911029426697117
"EHHADH","NTC-10",0.770058695506339
"EHMT1","NTC-10",0.283434184422485
"EHMT2","NTC-10",0.0433816850630728
"EI24","NTC-10",0.00114747015533682
"EID1","NTC-10",0.0396967864954837
"EID2B","NTC-10",0.501605007704356
"EID2","NTC-10",0.442695400858923
"EIF1AD","NTC-10",0.0511311125826818
"EIF1AX","NTC-10",0.0410421198781956
"EIF1B","NTC-10",0.418026740053221
"EIF1","NTC-10",0.0943180500125538
"EIF2AK2","NTC-10",0.880553338055893
"EIF2AK3","NTC-10",0.221786890138172
"EIF2AK4","NTC-10",0.408463742593195
"EIF2A","NTC-10",0.529449919855373
"EIF2B1","NTC-10",0.0832101081677735
"EIF2B2","NTC-10",0.00870328189575821
"EIF2B3","NTC-10",0.000768264252181637
"EIF2B4","NTC-10",0.324233374330328
"EIF2B5","NTC-10",0.567541802617517
"EIF2D","NTC-10",0.523888048576786
"EIF2S1","NTC-10",0.634931166859378
"EIF2S2","NTC-10",0.266490780346938
"EIF2S3","NTC-10",0.810995918717394
"EIF3A","NTC-10",0.693023422622179
"EIF3B","NTC-10",0.0868660074967155
"EIF3C","NTC-10",0.744013773774608
"EIF3D","NTC-10",0.962690012412348
"EIF3E","NTC-10",0.466742341726818
"EIF3F","NTC-10",0.00024478549235357
"EIF3G","NTC-10",0.0492303399340083
"EIF3H","NTC-10",0.016772940732344
"EIF3I","NTC-10",0.16394541301045
"EIF3J","NTC-10",0.146704248320388
"EIF3K","NTC-10",0.0253134545797185
"EIF3L","NTC-10",0.758696926968509
"EIF3M","NTC-10",0.539406061576627
"EIF4A1","NTC-10",0.0449136266149908
"EIF4A1P4","NTC-10",0.736298249034712
"EIF4A2","NTC-10",0.0422702752426274
"EIF4A3","NTC-10",0.0591680628949241
"EIF4B","NTC-10",0.116149972886524
"EIF4E2","NTC-10",0.800516297565287
"EIF4EBP1","NTC-10",0.516502468904965
"EIF4EBP2","NTC-10",0.957307326287909
"EIF4ENIF1","NTC-10",0.819010897247009
"EIF4E","NTC-10",0.789169874749791
"EIF4G1","NTC-10",0.509032320169129
"EIF4G2","NTC-10",0.0138456150767259
"EIF4G3","NTC-10",0.133224010920207
"EIF4H","NTC-10",0.00989608709722791
"EIF5A2","NTC-10",0.21304023037843
"EIF5A","NTC-10",0.436122477570719
"EIF5B","NTC-10",0.508799189037234
"EIF5","NTC-10",0.0299199486673727
"EIF6","NTC-10",0.293028966993786
"EIPR1","NTC-10",0.944010962935709
"ELAC1","NTC-10",0.688236590006553
"ELAC2","NTC-10",0.229929475629
"ELAVL1","NTC-10",0.0746410394476502
"ELF1","NTC-10",0.496910747247228
"ELF2","NTC-10",0.288941254977309
"ELF4","NTC-10",0.320053287174828
"ELK1","NTC-10",0.648745138446191
"ELK4","NTC-10",0.936385886691787
"ELL2","NTC-10",0.984333419897645
"ELL","NTC-10",0.341488200781837
"ELMO1","NTC-10",0.587942842909637
"ELMO2","NTC-10",0.97644977815034
"ELMOD2","NTC-10",0.366018023880387
"ELMOD3","NTC-10",0.339308504328675
"ELOA","NTC-10",0.0152597165786046
"ELOB","NTC-10",0.00034257599001461
"ELOC","NTC-10",0.0849095746713921
"ELOF1","NTC-10",0.133698603817037
"ELOVL1","NTC-10",0.408163455686073
"ELOVL5","NTC-10",0.754181396133266
"ELOVL6","NTC-10",0.0736536442434631
"ELOVL7","NTC-10",0.598222456905119
"ELP1","NTC-10",0.90979127735143
"ELP2","NTC-10",0.589001920127892
"ELP3","NTC-10",0.579635972895951
"ELP4","NTC-10",0.966231666773715
"ELP5","NTC-10",0.125330396316394
"ELP6","NTC-10",0.366794542123767
"EMBP1","NTC-10",0.362854164460824
"EMC10","NTC-10",0.227997929925533
"EMC1","NTC-10",0.00806950466089224
"EMC2","NTC-10",0.599134137268586
"EMC3-AS1","NTC-10",0.0954462350553214
"EMC3","NTC-10",0.466620712804014
"EMC4","NTC-10",0.126110496499032
"EMC6","NTC-10",0.0523769543686383
"EMC7","NTC-10",0.713348901211005
"EMC8","NTC-10",0.00320745265356829
"EMC9","NTC-10",0.0197888922218689
"EMD","NTC-10",0.503184414373782
"EME1","NTC-10",0.612808822943696
"EME2","NTC-10",0.715981625285987
"EMG1","NTC-10",0.944562042683203
"EMID1","NTC-10",0.810844539396416
"EMILIN2","NTC-10",0.56561250642136
"EML2","NTC-10",0.87876079457765
"EML3","NTC-10",0.505380309794915
"EML4","NTC-10",0.000899829090628339
"EMP2","NTC-10",0.295892552361198
"EMP3","NTC-10",0.538299766322217
"EMSY","NTC-10",0.713964916915269
"ENDOD1","NTC-10",0.420545732294051
"ENDOG","NTC-10",0.813467439144604
"ENDOV","NTC-10",0.0259756925856314
"ENGASE","NTC-10",0.255503327572094
"ENKD1","NTC-10",0.350480538952769
"ENO1","NTC-10",0.111252896495319
"ENO2","NTC-10",0.348391095087031
"ENO3","NTC-10",0.87151738214652
"ENOPH1","NTC-10",0.445896627950665
"ENOSF1","NTC-10",0.264333794066302
"ENOX2","NTC-10",0.0236896002858494
"ENSA","NTC-10",0.376426917428996
"ENTPD1","NTC-10",0.79566563658497
"ENTPD4","NTC-10",0.30944538540437
"ENTPD5","NTC-10",0.550946393196221
"ENTPD6","NTC-10",0.733106430645327
"ENTPD7","NTC-10",0.424697151319338
"ENTR1","NTC-10",0.134898737208026
"ENY2","NTC-10",0.15449482964099
"EOGT","NTC-10",0.093378112431854
"EP300","NTC-10",0.888525574998948
"EP400","NTC-10",0.658876687207955
"EP400P1","NTC-10",0.461327806552078
"EPAS1","NTC-10",0.598955666778836
"EPB41L1","NTC-10",0.741691122567897
"EPB41L2","NTC-10",0.14447152225801
"EPB41L4A","NTC-10",0.105414261760652
"EPB41L5","NTC-10",0.504105408975881
"EPB41","NTC-10",0.852004567446573
"EPC1","NTC-10",0.0263567628217539
"EPC2","NTC-10",0.990003352538272
"EPCAM","NTC-10",0.733107610479115
"EPG5","NTC-10",0.242799940137862
"EPHB4","NTC-10",0.15575339058122
"EPHB6","NTC-10",0.116273737954818
"EPHX1","NTC-10",0.25076337608737
"EPHX2","NTC-10",0.316393249433841
"EPM2AIP1","NTC-10",0.958196089621371
"EPM2A","NTC-10",0.462891652901135
"EPN1","NTC-10",0.253619262095968
"EPN2","NTC-10",0.492258847204772
"EPOR","NTC-10",0.453978233033745
"EPPK1","NTC-10",0.881756192678244
"EPS15L1","NTC-10",0.663316987887502
"EPS15","NTC-10",0.584161652420511
"EPS8L1","NTC-10",0.256698774212861
"EPS8L2","NTC-10",0.157584440009803
"ERAL1","NTC-10",0.791246566313331
"ERAP1","NTC-10",0.601381862654104
"ERBB2","NTC-10",0.837946725496966
"ERBB3","NTC-10",0.527609547277747
"ERBIN","NTC-10",0.85270651318162
"ERC1","NTC-10",0.943451538401018
"ERCC1","NTC-10",0.0978983258735571
"ERCC3","NTC-10",0.899654069776466
"ERCC4","NTC-10",0.848299189674735
"ERCC5","NTC-10",0.277843554136294
"ERCC6L2","NTC-10",0.952849469628925
"ERCC6L","NTC-10",0.890321313473618
"ERCC6","NTC-10",0.149533044556262
"ERCC8","NTC-10",0.853611607159756
"ERF","NTC-10",0.0462527615793463
"ERG28","NTC-10",0.143437146672074
"ERGIC1","NTC-10",0.0318378169206607
"ERGIC2","NTC-10",0.830754206619063
"ERGIC3","NTC-10",0.00885092630879621
"ERH","NTC-10",0.00221144345815869
"ERI1","NTC-10",0.0045210223225717
"ERI2","NTC-10",0.307074185143584
"ERI3","NTC-10",0.00966723003821065
"ERICH1","NTC-10",0.600429112451183
"ERLEC1","NTC-10",0.888898196932711
"ERLIN1","NTC-10",0.545929522965447
"ERLIN2","NTC-10",0.843973317008598
"ERMAP","NTC-10",0.612717521000068
"ERMARD","NTC-10",0.82272455235759
"ERMP1","NTC-10",0.954191655495515
"ERN1","NTC-10",0.497992409761615
"ERO1A","NTC-10",0.000515202245475897
"ERO1B","NTC-10",0.393920503004424
"ERP29","NTC-10",0.743544403358954
"ERP44","NTC-10",0.549453107628505
"ERRFI1","NTC-10",0.48388158592653
"ERV3-1","NTC-10",0.194439213759478
"ERVK3-1","NTC-10",0.753674517003564
"ERVMER34-1","NTC-10",0.570517175903941
"ERVW-1","NTC-10",0.710927352015038
"ESCO1","NTC-10",0.939731463486757
"ESCO2","NTC-10",0.23858574579353
"ESD","NTC-10",0.78365325743274
"ESF1","NTC-10",0.569574702699874
"ESPL1","NTC-10",0.0274858100415994
"ESPN","NTC-10",0.729272540977029
"ESRRA","NTC-10",0.0513697216121948
"ESS2","NTC-10",0.571758216213704
"ESYT1","NTC-10",0.26918347238193
"ESYT2","NTC-10",0.297504537097301
"ETAA1","NTC-10",0.978113040471567
"ETF1","NTC-10",0.468862608790842
"ETFA","NTC-10",0.383309290394362
"ETFB","NTC-10",0.154226464778793
"ETFDH","NTC-10",0.0958650818283467
"ETFRF1","NTC-10",0.332556284627932
"ETHE1","NTC-10",0.743669354694456
"ETNK1","NTC-10",0.755364891121676
"ETS2","NTC-10",0.596656247520838
"ETV1","NTC-10",0.938912408209853
"ETV2","NTC-10",0.913333812760007
"ETV3","NTC-10",0.685837447441577
"ETV4","NTC-10",0.0524925566655218
"ETV5","NTC-10",0.121744925382492
"ETV6","NTC-10",0.914573219005534
"EVA1B","NTC-10",0.996912194027758
"EVI5","NTC-10",0.101090712928815
"EVL","NTC-10",0.328546812460023
"EWSR1","NTC-10",0.882434641083597
"EXD2","NTC-10",0.176651187736474
"EXD3","NTC-10",0.0196626574112575
"EXO1","NTC-10",0.741925178082309
"EXOC1","NTC-10",0.187654345867443
"EXOC2","NTC-10",0.214915361883566
"EXOC3","NTC-10",0.411991835013441
"EXOC4","NTC-10",0.74501093900144
"EXOC5","NTC-10",0.973230675920078
"EXOC7","NTC-10",0.0135802534725034
"EXOC8","NTC-10",0.967360777518106
"EXOG","NTC-10",0.806958390971452
"EXOSC10","NTC-10",0.0497304558177758
"EXOSC2","NTC-10",0.008196276848369
"EXOSC3","NTC-10",0.326412785025879
"EXOSC4","NTC-10",0.114038999247185
"EXOSC5","NTC-10",0.341728379142446
"EXOSC6","NTC-10",0.587895648976883
"EXOSC7","NTC-10",0.10052994493662
"EXOSC8","NTC-10",0.863916201216302
"EXOSC9","NTC-10",0.229760043914079
"EXPH5","NTC-10",0.986487738345237
"EXT2","NTC-10",0.0915710602435951
"EXTL2","NTC-10",0.479945188471789
"EXTL3","NTC-10",0.457740454788753
"EYA3","NTC-10",0.837112001299347
"EZH1","NTC-10",0.435998560945008
"EZH2","NTC-10",0.469025469030577
"EZR","NTC-10",0.438091569394402
"F12","NTC-10",0.424622646588639
"F2RL3","NTC-10",0.84177334152331
"F2R","NTC-10",0.459036639255389
"FAAHP1","NTC-10",0.229110266509124
"FAAP100","NTC-10",0.506284445504401
"FAAP20","NTC-10",0.197232503575092
"FAAP24","NTC-10",0.104340774224661
"FADD","NTC-10",0.0999973047759959
"FADS1","NTC-10",0.222202386280346
"FADS2","NTC-10",0.841413402872054
"FADS3","NTC-10",0.362330926901262
"FAF1","NTC-10",0.00585086007284585
"FAF2","NTC-10",0.134054539946625
"FAHD1","NTC-10",0.510506333692132
"FAHD2A","NTC-10",0.882014244378948
"FAHD2B","NTC-10",0.708415196780278
"FAHD2CP","NTC-10",0.944653375941353
"FAH","NTC-10",0.733909985459904
"FAIM","NTC-10",0.0291236655149182
"FAM102A","NTC-10",0.701960045962703
"FAM102B","NTC-10",0.357089441288029
"FAM104A","NTC-10",0.207284707088055
"FAM104B","NTC-10",0.980353589227153
"FAM110A","NTC-10",0.737347262493243
"FAM110D","NTC-10",0.0971810255078731
"FAM111A","NTC-10",0.176877564358542
"FAM114A1","NTC-10",0.404238088310633
"FAM114A2","NTC-10",0.536069718362446
"FAM117A","NTC-10",5.00602163819876e-06
"FAM118A","NTC-10",0.0768389199042302
"FAM118B","NTC-10",0.0968978975529582
"FAM120A","NTC-10",0.00569332513868288
"FAM120AOS","NTC-10",0.0159384865123509
"FAM120B","NTC-10",0.807185429759337
"FAM120C","NTC-10",0.018239324158634
"FAM126A","NTC-10",0.845183813263206
"FAM126B","NTC-10",0.478806146236304
"FAM131A","NTC-10",0.490378504259297
"FAM133A","NTC-10",0.0281727949414115
"FAM133B","NTC-10",0.163675847670949
"FAM135A","NTC-10",0.0422918524454717
"FAM136A","NTC-10",0.0505687799523081
"FAM13A","NTC-10",0.296348686339723
"FAM13B","NTC-10",0.512856505126343
"FAM149B1","NTC-10",0.142786472992718
"FAM157A","NTC-10",0.0421336746160679
"FAM162A","NTC-10",0.0537741383258302
"FAM168B","NTC-10",0.488527178899466
"FAM172A","NTC-10",0.302182428840021
"FAM174A","NTC-10",0.651896893451537
"FAM174B","NTC-10",0.562769406881881
"FAM177A1","NTC-10",0.134510919700893
"FAM178B","NTC-10",0.00042176088965315
"FAM184A","NTC-10",0.520671421870995
